Nation,LAD,MSOA,LSOA.DZ.CD,LSOA.DZ.NM,Under.35,Over.65,EPC,Median.Income,Tenure,Typology,Unemployment,Rurality,House.value,Fuel.Type,Fuel.consumption.total,Floor.area,Gas.flag,Number.cars,Urban.trips,Total.vkm,Urban.vkm
Eng/Wales,E07000192,E02006128,E01029364,-,0.34,0.27,4,32000,1,2,0.02,1,205000,1,21327,82,1,2,957,14007,9284
Eng/Wales,E07000190,E02006107,E01029281,-,0.37,0.24,4,28300,1,1,0.02,1,174000,1,17025,75,1,1,891,11058,7330
Eng/Wales,E07000188,E02006073,E01029098,-,0.43,0.13,3,28800,1,3,0.05,1,127000,3,14484,68,1,1,798,10619,7039
Eng/Wales,E07000189,E02006083,E01029204,-,0.28,0.33,4,33200,1,2,0.02,2,200000,3,22848,96,1,2,247,11551,2310
Eng/Wales,E07000193,E02006143,E01029417,-,0.49,0.16,2,32700,1,2,0.02,1,243998,1,21825,97,1,2,1131,16066,10649
Eng/Wales,E07000188,E02006066,E01029152,-,0.35,0.28,4,31500,1,1,0.02,2,227000,1,20174,77,0,2,276,12329,2466
Eng/Wales,E07000192,E02006128,E01029365,-,0.35,0.26,4,32000,1,1,0.02,1,158000,1,22880,80,1,1,959,12673,8400
Eng/Wales,E07000190,E02006104,E01029282,-,0.46,0.12,4,35600,1,1,0.03,1,182750,1,13652,57,1,1,1080,14116,9356
Eng/Wales,E07000188,E02006073,E01029099,-,0.46,0.20,4,28800,1,3,0.04,1,152000,1,24507,88,0,1,1064,12215,8096
Eng/Wales,E07000189,E02006083,E01029205,-,0.37,0.25,4,33200,1,1,0.02,2,196000,1,17316,74,1,1,281,13266,2653
Eng/Wales,E07000193,E02006142,E01029418,-,0.33,0.22,4,35100,1,2,0.01,1,278000,1,24307,109,1,2,1153,17306,11471
Eng/Wales,E07000193,E02006142,E01029419,-,0.35,0.24,4,35100,1,2,0.02,1,250375,1,20551,79,1,2,1029,15739,10432
Eng/Wales,E07000193,E02006142,E01029420,-,0.35,0.26,4,35100,1,3,0.01,1,130000,1,25833,86,1,1,932,12593,8347
Eng/Wales,E07000193,E02006131,E01029422,-,0.34,0.28,4,34300,1,2,0.01,2,238000,1,26276,110,0,2,291,17362,3472
Eng/Wales,E07000193,E02006131,E01029423,-,0.41,0.18,3,34300,1,1,0.03,2,174975,1,19250,77,1,1,313,15908,3181
Eng/Wales,E07000193,E02006136,E01029424,-,0.25,0.32,4,37100,1,2,0.01,2,296000,1,28618,104,0,2,301,16139,3227
Eng/Wales,E07000193,E02006136,E01029425,-,0.38,0.17,4,37100,1,2,0.04,2,255000,1,31488,115,0,2,346,19897,3979
Eng/Wales,E07000193,E02006138,E01029426,-,0.56,0.08,3,28000,1,3,0.04,1,138000,3,18045,68,1,1,1084,14369,9524
Eng/Wales,E07000193,E02006138,E01029427,-,0.52,0.12,3,28000,2,3,0.05,1,115000,1,14373,68,1,1,970,11317,7501
Eng/Wales,E07000193,E02006138,E01029428,-,0.56,0.08,2,28000,1,1,0.02,1,169950,1,13090,77,1,2,1418,20516,13599
Eng/Wales,E07000193,E02006138,E01029429,-,0.53,0.11,4,28000,1,3,0.04,1,107000,1,28380,86,1,1,1224,15322,10156
Eng/Wales,E07000193,E02006132,E01029430,-,0.48,0.16,2,30900,1,2,0.01,1,249995,1,14534,86,1,2,1287,20766,13764
Eng/Wales,E07000193,E02006132,E01029431,-,0.47,0.15,3,30900,1,1,0.02,1,149950,1,17840,80,1,2,1218,16595,10999
Eng/Wales,E07000193,E02006132,E01029432,-,0.37,0.28,4,30900,1,1,0.02,1,162500,1,19760,76,1,1,1037,14544,9640
Eng/Wales,E07000193,E02006132,E01029433,-,0.44,0.17,4,30900,1,1,0.02,1,168000,1,19435,76,1,2,1151,16641,11030
Eng/Wales,E07000193,E02006137,E01029434,-,0.48,0.12,4,29200,1,3,0.03,1,137000,1,25543,85,1,1,1041,11207,7429
Eng/Wales,E07000193,E02006137,E01029435,-,0.37,0.25,4,29200,1,1,0.01,1,168000,1,25848,87,1,1,921,11107,7362
Eng/Wales,E07000193,E02006137,E01029436,-,0.47,0.14,4,29200,1,3,0.04,1,112000,1,19817,70,1,0,869,10346,6857
Eng/Wales,E07000193,E02006137,E01029437,-,0.51,0.12,3,29200,1,1,0.03,1,145000,1,12298,72,1,1,1166,15310,10148
Eng/Wales,E07000193,E02006137,E01029438,-,0.33,0.27,4,29200,1,1,0.01,1,160000,1,22400,80,1,1,916,12662,8393
Eng/Wales,E07000193,E02006145,E01029439,-,0.28,0.32,4,35400,1,1,0.01,2,212500,1,20880,80,1,2,256,11805,2361
Eng/Wales,E07000193,E02006145,E01029440,-,0.33,0.23,5,35400,1,2,0.01,2,375000,1,30723,116,0,2,293,16496,3299
Eng/Wales,E07000193,E02006145,E01029441,-,0.28,0.29,4,35400,1,1,0.02,2,223000,1,18614,82,1,2,237,13390,2678
Eng/Wales,E07000193,E02006145,E01029442,-,0.37,0.20,4,35400,1,2,0.02,2,352500,1,24128,116,1,2,257,16402,3280
Eng/Wales,E07000193,E02006134,E01029443,-,0.30,0.30,4,34800,1,2,0.02,1,243500,1,23460,102,1,2,871,13042,8645
Eng/Wales,E07000192,E02006118,E01029371,-,0.41,0.17,4,33000,1,1,0.03,1,160000,1,19920,80,1,2,1221,19037,12618
Eng/Wales,E07000193,E02006134,E01029444,-,0.27,0.33,4,34800,1,1,0.02,1,262500,1,21250,85,1,2,771,11149,7390
Eng/Wales,E07000192,E02006124,E01029357,-,0.46,0.16,4,26300,1,1,0.03,1,131000,1,17314,79,1,2,1136,14395,9541
Eng/Wales,E07000194,E02006154,E01029475,-,0.33,0.28,4,30500,1,1,0.02,1,198000,1,20975,79,1,2,1039,12890,8544
Eng/Wales,E07000190,E02006112,E01029296,-,0.41,0.25,4,37000,1,2,0.01,1,311000,1,19306,98,1,2,839,12327,8171
Eng/Wales,E07000192,E02006119,E01029403,-,0.39,0.22,4,29000,1,1,0.01,1,166000,1,20368,76,1,1,1042,16337,10829
Eng/Wales,E07000188,E02006068,E01029093,-,0.45,0.16,4,26600,1,1,0.03,1,154000,1,14250,57,1,1,953,10898,7224
Eng/Wales,E07000189,E02006086,E01029248,-,0.46,0.16,3,34200,1,1,0.03,1,173000,1,16380,70,1,1,1008,12889,8543
Eng/Wales,E07000189,E02006090,E01029249,-,0.36,0.26,3,32100,1,3,0.01,1,184000,1,15869,71,1,1,847,10746,7123
Eng/Wales,E07000189,E02006086,E01029250,-,0.31,0.33,4,34200,1,2,0.02,1,251250,1,24192,96,1,2,857,12292,8147
Eng/Wales,E07000189,E02006086,E01029251,-,0.34,0.28,2,34200,1,1,0.01,1,309995,3,20771,106,1,2,1034,12721,8432
Eng/Wales,E07000189,E02006085,E01029252,-,0.39,0.26,4,32600,1,1,0.02,1,193250,1,18711,81,1,2,1100,12395,8215
Eng/Wales,E07000189,E02006085,E01029254,-,0.28,0.35,4,32600,1,1,0.01,1,220000,1,22113,91,1,2,869,9761,6470
Eng/Wales,E07000189,E02006087,E01029255,-,0.42,0.24,3,31500,1,1,0.02,1,192000,1,16880,80,1,2,1047,11412,7564
Eng/Wales,E07000190,E02006106,E01029256,-,0.37,0.26,3,34300,1,2,0.01,1,284995,1,12798,81,1,2,827,9857,6534
Eng/Wales,E07000190,E02006106,E01029257,-,0.40,0.21,4,34300,1,1,0.02,1,195200,1,17024,76,1,1,833,9386,6221
Eng/Wales,E07000190,E02006099,E01029258,-,0.34,0.27,4,35300,1,2,0.02,2,236500,1,20185,93,1,2,287,12467,2493
Eng/Wales,E07000190,E02006099,E01029259,-,0.29,0.34,4,35300,1,1,0.02,2,217500,3,21380,91,1,2,279,10654,2131
Eng/Wales,E07000192,E02006119,E01029404,-,0.35,0.26,4,29000,1,3,0.05,1,142750,1,17658,54,1,1,653,10469,6939
Eng/Wales,E07000190,E02006099,E01029260,-,0.48,0.12,3,35300,1,3,0.02,2,227500,1,14940,83,1,2,354,14355,2871
Eng/Wales,E07000193,E02006131,E01029405,-,0.34,0.26,4,34300,1,2,0.02,2,259995,1,27474,114,0,2,297,15772,3154
Eng/Wales,E07000190,E02006112,E01029261,-,0.28,0.27,4,37000,1,2,0.02,2,350000,1,30099,127,0,2,267,13975,2795
Eng/Wales,E07000193,E02006131,E01029406,-,0.32,0.25,4,34300,1,2,0.01,2,337500,1,31135,130,0,2,353,20104,4020
Eng/Wales,E07000193,E02006139,E01029445,-,0.58,0.07,3,27000,3,3,0.05,1,120000,1,16348,67,1,1,975,11449,7589
Eng/Wales,E07000190,E02006102,E01029297,-,0.39,0.23,3,28300,2,1,0.03,1,170000,3,13986,63,1,1,858,10955,7261
Eng/Wales,E07000190,E02006111,E01029262,-,0.29,0.31,4,33300,1,2,0.01,2,291250,3,25984,112,0,2,256,9997,1999
Eng/Wales,E07000193,E02006141,E01029407,-,0.53,0.10,4,27500,1,3,0.03,1,99500,3,27362,87,1,1,1159,14764,9786
Eng/Wales,E07000194,E02006154,E01029476,-,0.32,0.29,4,30500,1,1,0.01,1,179000,1,21870,81,1,2,1001,12476,8270
Eng/Wales,E07000193,E02006139,E01029446,-,0.47,0.15,4,27000,1,1,0.02,1,150000,1,19599,79,1,1,1037,13581,9002
Eng/Wales,E07000189,E02006087,E01029161,-,0.50,0.12,3,31500,1,1,0.01,1,162500,1,14616,72,1,1,1130,14001,9280
Eng/Wales,E07000190,E02006102,E01029298,-,0.43,0.19,4,28300,1,1,0.02,1,171250,1,17538,79,1,1,1049,11105,7360
Eng/Wales,E07000190,E02006109,E01029263,-,0.41,0.20,3,38500,1,1,0.02,1,200000,2,15330,73,1,1,889,9420,6244
Eng/Wales,E07000189,E02006094,E01029178,-,0.27,0.34,4,34000,1,2,0.01,2,350000,1,27735,108,0,2,236,10950,2190
Eng/Wales,E07000189,E02006094,E01029179,-,0.36,0.29,4,34000,1,1,0.01,2,179000,1,24852,76,0,1,296,12652,2530
Eng/Wales,E07000189,E02006094,E01029180,-,0.34,0.28,4,34000,1,2,0.02,2,328000,1,25920,95,0,2,272,12691,2538
Eng/Wales,E07000189,E02006094,E01029181,-,0.27,0.30,4,34000,1,2,0.01,2,225000,1,24568,83,0,2,252,9369,1874
Eng/Wales,E07000189,E02006095,E01029182,-,0.33,0.30,4,30700,1,2,0.02,2,260000,3,20076,84,1,2,291,16347,3269
Eng/Wales,E07000189,E02006095,E01029183,-,0.41,0.20,3,30700,1,1,0.02,2,183500,2,15976,75,1,2,353,20062,4012
Eng/Wales,E07000189,E02006095,E01029184,-,0.30,0.33,3,30700,1,2,0.02,2,187000,3,17630,86,1,1,247,13094,2619
Eng/Wales,E07000189,E02006095,E01029185,-,0.30,0.30,4,30700,1,3,0.02,2,160000,3,21291,71,1,1,211,12206,2441
Eng/Wales,E07000189,E02006095,E01029186,-,0.34,0.30,4,30700,1,3,0.02,2,134750,1,17344,64,1,1,242,15141,3028
Eng/Wales,E07000189,E02006081,E01029187,-,0.36,0.27,3,33900,1,1,0.01,2,225000,1,21080,85,0,2,265,15003,3000
Eng/Wales,E07000189,E02006081,E01029188,-,0.26,0.36,4,33900,1,2,0.01,2,266000,1,24550,112,0,2,221,11212,2242
Eng/Wales,E07000189,E02006091,E01029189,-,0.33,0.28,4,32200,1,1,0.01,2,211750,1,19770,72,1,2,316,15267,3053
Eng/Wales,E07000189,E02006091,E01029190,-,0.26,0.36,4,32200,1,2,0.02,2,279950,3,26288,106,1,2,229,13092,2618
Eng/Wales,E07000189,E02006091,E01029191,-,0.31,0.30,4,32200,1,2,0.03,2,260000,1,21954,83,1,2,233,10622,2124
Eng/Wales,E07000189,E02006091,E01029192,-,0.36,0.25,4,32200,1,3,0.02,2,234000,1,20765,83,1,2,295,12786,2557
Eng/Wales,E07000189,E02006093,E01029193,-,0.38,0.25,4,32500,1,3,0.02,2,178750,1,20196,77,1,1,232,12347,2469
Eng/Wales,E07000189,E02006093,E01029194,-,0.36,0.30,3,32500,1,2,0.02,2,217250,1,15326,82,1,1,254,13982,2796
Eng/Wales,E07000189,E02006093,E01029195,-,0.33,0.31,4,32500,1,1,0.02,2,225000,1,18392,76,1,1,268,13650,2730
Eng/Wales,E07000189,E02006081,E01029196,-,0.37,0.24,4,33900,1,2,0.02,2,215000,1,19281,90,0,2,300,16344,3269
Eng/Wales,E07000189,E02006078,E01029222,-,0.29,0.29,4,33900,1,2,0.02,2,330000,1,25893,126,0,2,276,15133,3026
Eng/Wales,E07000189,E02006078,E01029223,-,0.25,0.36,4,33900,1,2,0.01,2,475000,1,26918,123,0,2,234,11963,2392
Eng/Wales,E07000189,E02006077,E01029224,-,0.32,0.30,4,32000,1,2,0.02,2,350000,1,22982,112,0,2,258,12797,2559
Eng/Wales,E07000189,E02006077,E01029225,-,0.38,0.27,4,32000,1,1,0.01,2,258500,1,17510,85,1,2,294,16072,3214
Eng/Wales,E07000189,E02006077,E01029226,-,0.32,0.34,4,32000,1,1,0.02,2,257000,1,17784,72,1,1,193,9921,1984
Eng/Wales,E07000189,E02006079,E01029227,-,0.40,0.22,3,32900,1,2,0.01,2,223000,1,15189,83,1,2,330,17549,3510
Eng/Wales,E07000189,E02006079,E01029228,-,0.44,0.21,3,32900,1,1,0.02,2,198000,1,15643,80,1,2,328,18553,3710
Eng/Wales,E07000189,E02006079,E01029229,-,0.42,0.21,3,32900,1,1,0.03,2,179000,1,16302,66,1,1,268,13751,2750
Eng/Wales,E07000189,E02006098,E01029230,-,0.26,0.35,4,33100,1,2,0.01,2,425000,1,28710,110,0,2,230,11662,2332
Eng/Wales,E07000189,E02006088,E01029231,-,0.38,0.22,3,29500,1,1,0.01,1,230000,1,19050,75,1,1,835,10396,6890
Eng/Wales,E07000189,E02006089,E01029232,-,0.48,0.12,4,31800,1,3,0.03,1,148000,1,20748,78,1,1,1023,12902,8552
Eng/Wales,E07000189,E02006088,E01029233,-,0.52,0.11,3,29500,1,1,0.03,1,161000,1,14165,71,1,1,1138,13354,8851
Eng/Wales,E07000189,E02006088,E01029235,-,0.39,0.23,3,29500,1,1,0.02,1,195000,1,15663,69,1,1,1008,11296,7487
Eng/Wales,E07000189,E02006088,E01029236,-,0.50,0.14,3,29500,2,3,0.04,1,153000,1,16553,78,1,1,1091,11625,7705
Eng/Wales,E07000189,E02006088,E01029237,-,0.48,0.16,3,29500,2,1,0.03,1,156000,1,11913,66,1,1,984,12690,8411
Eng/Wales,E07000189,E02006085,E01029238,-,0.43,0.20,3,32600,1,3,0.02,1,155000,3,16906,79,1,1,1092,12947,8581
Eng/Wales,E07000189,E02006089,E01029239,-,0.49,0.15,3,31800,1,3,0.04,1,117000,1,15968,64,1,1,894,11157,7395
Eng/Wales,E07000189,E02006089,E01029240,-,0.44,0.16,4,31800,1,3,0.04,1,162000,1,23936,88,1,1,1175,15103,10011
Eng/Wales,E07000189,E02006090,E01029241,-,0.50,0.11,3,32100,1,1,0.02,1,155000,3,17176,76,1,1,1000,11096,7355
Eng/Wales,E07000189,E02006092,E01029242,-,0.40,0.21,4,34600,1,1,0.02,1,192500,1,16776,72,1,1,952,10457,6931
Eng/Wales,E07000189,E02006092,E01029243,-,0.25,0.39,4,34600,1,2,0.01,1,362500,1,22372,94,1,1,757,9543,6325
Eng/Wales,E07000189,E02006092,E01029244,-,0.31,0.30,4,34600,1,2,0.01,1,262000,1,21712,92,1,2,896,11672,7736
Eng/Wales,E07000189,E02006090,E01029245,-,0.41,0.20,3,32100,1,1,0.01,1,213000,3,15727,79,1,2,1067,12605,8355
Eng/Wales,E07000189,E02006090,E01029246,-,0.33,0.28,4,32100,1,1,0.01,1,248750,1,23733,81,1,1,811,10701,7093
Eng/Wales,E07000189,E02006087,E01029247,-,0.55,0.10,3,31500,2,1,0.04,1,152500,1,13510,70,1,1,1038,12785,8474
Eng/Wales,E07000190,E02006109,E01029264,-,0.34,0.31,4,38500,1,1,0.01,1,246750,1,20540,79,1,1,787,9753,6464
Eng/Wales,E07000190,E02006105,E01029299,-,0.39,0.23,3,33300,1,1,0.03,1,170000,1,15281,59,1,1,679,9278,6150
Eng/Wales,E07000194,E02006147,E01029477,-,0.25,0.31,4,35800,1,2,0.01,2,397475,1,26208,104,1,2,214,12950,2590
Eng/Wales,E07000189,E02006080,E01029164,-,0.39,0.26,4,34300,1,2,0.02,2,301575,1,22842,94,0,2,299,18393,3678
Eng/Wales,E07000190,E02006109,E01029265,-,0.31,0.32,4,38500,1,2,0.02,1,285000,3,21402,93,1,2,720,9368,6209
Eng/Wales,E07000189,E02006091,E01029213,-,0.29,0.32,4,32200,1,2,0.02,2,270000,1,24280,91,0,2,262,11308,2261
Eng/Wales,E07000193,E02006139,E01029447,-,0.57,0.07,4,27000,3,3,0.05,1,80000,1,22425,75,1,1,1106,12841,8512
Eng/Wales,E07000193,E02006139,E01029448,-,0.48,0.17,4,27000,1,3,0.04,1,110000,1,21316,73,1,1,878,10812,7167
Eng/Wales,E07000193,E02006144,E01029449,-,0.41,0.22,4,28800,1,1,0.02,1,155000,1,20265,76,1,1,1023,12100,8020
Eng/Wales,E07000193,E02006144,E01029450,-,0.46,0.15,4,28800,2,1,0.04,1,140000,1,19197,81,1,1,1068,12668,8397
Eng/Wales,E07000193,E02006144,E01029451,-,0.38,0.22,4,28800,1,3,0.03,1,130000,1,16942,66,1,1,880,11700,7755
Eng/Wales,E07000193,E02006144,E01029452,-,0.43,0.17,3,28800,1,1,0.04,1,135000,3,14931,63,1,1,1058,13011,8624
Eng/Wales,E07000193,E02006144,E01029453,-,0.47,0.15,3,28800,2,1,0.05,1,105000,1,13671,63,1,1,1001,12290,8146
Eng/Wales,E07000193,E02006135,E01029454,-,0.29,0.29,4,33800,1,2,0.01,1,260000,1,24878,108,1,2,921,12648,8383
Eng/Wales,E07000193,E02006135,E01029455,-,0.33,0.24,4,33800,1,2,0.02,1,195000,2,19279,82,1,2,1017,14188,9404
Eng/Wales,E07000193,E02006135,E01029456,-,0.32,0.32,4,33800,1,1,0.02,1,152000,1,17342,58,1,1,837,12026,7971
Eng/Wales,E07000193,E02006135,E01029457,-,0.37,0.15,4,33800,1,2,0.01,1,196000,1,19035,75,1,2,1245,16064,10648
Eng/Wales,E07000193,E02006135,E01029458,-,0.39,0.22,4,33800,1,2,0.02,1,323950,1,19847,89,1,2,986,13847,9178
Eng/Wales,E07000189,E02006082,E01029206,-,0.39,0.25,4,32500,1,1,0.03,2,225000,1,18225,81,1,2,315,18182,3636
Eng/Wales,E07000188,E02006073,E01029100,-,0.51,0.12,3,28800,1,3,0.03,1,155000,3,15476,73,1,1,1142,14428,9563
Eng/Wales,E07000190,E02006107,E01029283,-,0.36,0.23,3,28300,1,1,0.02,1,212500,1,16240,80,1,1,930,11169,7403
Eng/Wales,E07000192,E02006128,E01029366,-,0.26,0.37,4,32000,1,2,0.02,1,305000,3,28696,114,1,2,805,11046,7322
Eng/Wales,E07000189,E02006082,E01029207,-,0.33,0.28,3,32500,1,2,0.02,2,235000,3,17978,89,1,2,268,14252,2850
Eng/Wales,E07000189,E02006080,E01029165,-,0.26,0.35,4,34300,1,2,0.02,2,390000,1,27618,107,0,2,222,12192,2438
Eng/Wales,E07000190,E02006108,E01029284,-,0.38,0.26,3,35200,3,3,0.03,1,127000,1,12985,53,0,0,418,6089,4036
Eng/Wales,E07000189,E02006076,E01029166,-,0.29,0.29,5,35100,1,2,0.02,2,387500,1,27480,119,0,2,254,14708,2941
Eng/Wales,E07000188,E02006074,E01029101,-,0.41,0.20,4,33100,1,1,0.03,1,183000,1,17242,74,1,1,1088,13914,9223
Eng/Wales,E07000189,E02006076,E01029167,-,0.36,0.28,3,35100,1,3,0.02,2,225250,1,15209,67,1,1,246,11642,2328
Eng/Wales,E07000189,E02006098,E01029153,-,0.25,0.34,4,33100,1,2,0.01,2,355500,1,29828,105,0,2,230,13156,2631
Eng/Wales,E07000189,E02006076,E01029168,-,0.31,0.35,4,35100,1,2,0.02,2,259998,1,20737,89,1,2,237,12876,2575
Eng/Wales,E07000188,E02006071,E01029102,-,0.42,0.19,4,34200,1,3,0.02,1,210000,1,20109,79,1,1,974,14024,9295
Eng/Wales,E07000189,E02006096,E01029169,-,0.39,0.22,3,31500,1,2,0.02,1,220000,1,14451,82,1,2,1047,14803,9812
Eng/Wales,E07000189,E02006082,E01029154,-,0.35,0.28,4,32500,1,2,0.02,2,271000,1,23574,88,0,2,294,14176,2835
Eng/Wales,E07000189,E02006097,E01029170,-,0.49,0.18,3,29400,1,3,0.03,1,120500,1,12896,62,1,1,822,10614,7035
Eng/Wales,E07000188,E02006071,E01029103,-,0.29,0.34,4,34200,1,1,0.01,1,265000,1,23370,95,1,2,1060,13665,9058
Eng/Wales,E07000192,E02006127,E01029376,-,0.45,0.10,4,36100,1,2,0.03,1,225000,1,15105,57,1,2,1397,18245,12093
Eng/Wales,E07000189,E02006079,E01029155,-,0.24,0.35,4,32900,1,2,0.01,2,390000,1,31744,128,0,2,234,14047,2809
Eng/Wales,E07000189,E02006097,E01029171,-,0.35,0.28,4,29400,1,2,0.03,1,220000,1,19710,73,1,1,809,11318,7502
Eng/Wales,E07000189,E02006084,E01029216,-,0.26,0.37,4,35200,1,2,0.02,2,288500,1,24889,108,1,2,234,13180,2636
Eng/Wales,E07000192,E02006127,E01029377,-,0.41,0.09,4,36100,1,2,0.01,1,239000,1,20979,81,1,2,1595,23647,15674
Eng/Wales,E07000189,E02006096,E01029172,-,0.32,0.28,4,31500,1,2,0.02,1,222000,1,19750,88,1,2,1004,15129,10028
Eng/Wales,E07000189,E02006084,E01029217,-,0.26,0.34,4,35200,1,2,0.01,2,292500,1,25990,102,0,2,224,13210,2642
Eng/Wales,E07000192,E02006127,E01029378,-,0.40,0.16,4,36100,1,1,0.02,1,180000,1,18057,67,1,2,1444,19025,12610
Eng/Wales,E07000189,E02006096,E01029173,-,0.48,0.17,3,31500,1,1,0.03,1,154975,1,14520,66,1,1,1035,14060,9320
Eng/Wales,E07000189,E02006084,E01029218,-,0.33,0.31,4,35200,1,1,0.02,2,278000,3,16748,79,1,1,243,13075,2615
Eng/Wales,E07000192,E02006123,E01029379,-,0.44,0.11,3,32900,1,2,0.02,1,180500,1,18732,84,1,2,1507,19670,13038
Eng/Wales,E07000189,E02006097,E01029174,-,0.31,0.33,4,29400,1,1,0.02,1,195000,1,19152,76,1,1,965,13378,8867
Eng/Wales,E07000189,E02006098,E01029219,-,0.30,0.32,4,33100,1,2,0.02,2,332500,1,26180,110,1,2,294,12573,2514
Eng/Wales,E07000192,E02006126,E01029380,-,0.40,0.15,4,32100,1,2,0.03,1,194000,1,21360,80,1,2,1552,22086,14639
Eng/Wales,E07000189,E02006097,E01029175,-,0.44,0.19,3,29400,1,3,0.03,1,184500,1,17280,72,1,1,853,12265,8130
Eng/Wales,E07000189,E02006098,E01029220,-,0.35,0.30,4,33100,1,1,0.02,2,205000,1,18873,81,1,2,340,16650,3330
Eng/Wales,E07000192,E02006126,E01029381,-,0.37,0.26,4,32100,1,1,0.03,1,134000,1,20114,70,1,1,959,13080,8670
Eng/Wales,E07000189,E02006096,E01029176,-,0.31,0.30,4,31500,1,2,0.02,1,260000,1,19927,85,1,2,940,12787,8475
Eng/Wales,E07000192,E02006126,E01029382,-,0.39,0.21,4,32100,1,1,0.02,1,145000,1,20808,72,1,2,1107,13702,9082
Eng/Wales,E07000189,E02006075,E01029221,-,0.31,0.28,5,36000,1,2,0.02,2,402750,1,34593,134,0,2,260,15219,3043
Eng/Wales,E07000189,E02006096,E01029177,-,0.39,0.25,3,31500,2,1,0.02,1,174000,1,12803,62,1,1,678,9128,6050
Eng/Wales,E07000192,E02006121,E01029383,-,0.45,0.14,4,30600,1,1,0.02,1,193000,1,19635,77,1,2,1341,17949,11897
Eng/Wales,E07000192,E02006121,E01029385,-,0.38,0.23,4,30600,1,1,0.02,1,155000,1,20935,81,1,2,1152,15626,10358
Eng/Wales,E07000192,E02006122,E01029386,-,0.41,0.18,4,31200,1,1,0.03,1,158500,1,20925,75,1,2,1123,14038,9305
Eng/Wales,E07000192,E02006122,E01029387,-,0.36,0.21,4,31200,1,1,0.02,1,168000,1,21476,74,1,1,1015,11653,7724
Eng/Wales,E07000192,E02006121,E01029388,-,0.37,0.22,4,30600,1,1,0.04,1,137250,1,15789,66,1,1,1044,15004,9945
Eng/Wales,E07000192,E02006122,E01029389,-,0.37,0.20,4,31200,1,1,0.03,1,159950,1,19127,59,1,1,1055,13660,9055
Eng/Wales,E07000192,E02006121,E01029390,-,0.46,0.16,4,30600,1,1,0.04,1,132000,1,18216,72,1,1,1101,12508,8290
Eng/Wales,E07000192,E02006126,E01029391,-,0.34,0.26,4,32100,1,2,0.02,1,209000,1,22532,86,1,2,1143,15849,10505
Eng/Wales,E07000192,E02006126,E01029392,-,0.45,0.15,4,32100,1,1,0.02,1,219995,1,19824,84,1,2,1390,19787,13116
Eng/Wales,E07000192,E02006125,E01029393,-,0.33,0.26,4,27800,1,1,0.03,1,170000,1,19867,70,1,2,1088,13903,9215
Eng/Wales,E07000192,E02006130,E01029394,-,0.32,0.30,4,29800,1,1,0.01,2,187500,1,23016,84,1,2,328,14338,2867
Eng/Wales,E07000192,E02006130,E01029395,-,0.50,0.16,2,29800,1,2,0.02,2,207500,1,14520,88,1,2,410,19810,3962
Eng/Wales,E07000192,E02006130,E01029396,-,0.34,0.23,4,29800,1,1,0.02,2,175000,1,18200,70,1,2,340,13735,2747
Eng/Wales,E07000192,E02006130,E01029397,-,0.47,0.13,4,29800,1,1,0.03,2,175500,1,19895,80,1,2,377,15942,3188
Eng/Wales,E07000192,E02006123,E01029398,-,0.34,0.26,4,32900,1,1,0.02,2,281250,3,23048,86,1,2,316,13593,2718
Eng/Wales,E07000192,E02006123,E01029399,-,0.41,0.19,4,32900,1,3,0.03,1,151250,3,22041,79,1,2,1206,15922,10554
Eng/Wales,E07000192,E02006123,E01029400,-,0.38,0.18,4,32900,1,1,0.03,1,260000,3,19975,85,1,2,1285,16733,11091
Eng/Wales,E07000192,E02006119,E01029401,-,0.42,0.21,4,29000,1,1,0.02,1,157500,1,19392,74,1,1,1098,17094,11331
Eng/Wales,E07000194,E02006147,E01029478,-,0.35,0.26,4,35800,1,1,0.02,2,265000,1,20769,86,1,2,258,12981,2596
Eng/Wales,E07000188,E02006068,E01029109,-,0.47,0.16,4,26600,1,3,0.03,1,142250,1,19152,84,1,1,1067,12153,8055
Eng/Wales,E07000190,E02006108,E01029266,-,0.37,0.31,4,35200,1,1,0.01,1,139500,1,16050,59,1,1,539,7360,4878
Eng/Wales,E07000188,E02006069,E01029110,-,0.45,0.15,3,30300,1,3,0.04,1,161125,1,11558,62,1,1,893,11113,7366
Eng/Wales,E07000188,E02006069,E01029111,-,0.49,0.10,3,30300,1,3,0.03,1,158000,1,13860,70,1,1,1140,15439,10233
Eng/Wales,E07000188,E02006069,E01029112,-,0.36,0.24,3,30300,3,3,0.04,1,147850,1,14606,57,1,1,559,7891,5230
Eng/Wales,E07000188,E02006062,E01029113,-,0.22,0.45,4,33600,1,2,0.01,1,265000,1,20485,87,1,2,805,13992,9274
Eng/Wales,E07000188,E02006064,E01029114,-,0.20,0.50,4,30400,1,2,0.01,1,271500,1,20659,87,1,1,688,11958,7926
Eng/Wales,E07000188,E02006062,E01029115,-,0.27,0.34,4,33600,1,2,0.02,1,251000,1,19049,83,1,2,885,14289,9471
Eng/Wales,E07000188,E02006064,E01029116,-,0.26,0.35,4,30400,1,3,0.02,1,163000,3,16785,63,1,1,619,9631,6384
Eng/Wales,E07000188,E02006064,E01029117,-,0.29,0.33,4,30400,1,3,0.03,1,199000,2,21883,79,1,1,643,10288,6819
